# ****************************************************************************
# CUI
#
# The Advanced Framework for Simulation, Integration, and Modeling (AFSIM)
#
# The use, dissemination or disclosure of data in this file is subject to
# limitation or restriction. See accompanying README and LICENSE for details.
# ****************************************************************************
#Air target launch data for BLUE_SR_SAM
#Generated on Wed Feb 03 16:41:21 2010
#ground_range altitude time_of_flight speed flight_path_angle
20.0000
 20822.87 3541.07 22.5000 792.37 4.5842
 21212.70 3571.14 23.0000 772.64 4.2291
 21593.13 3598.08 23.5000 753.92 3.8647
 21964.64 3621.99 24.0000 736.16 3.4911
 22327.64 3642.94 24.5000 719.26 3.1083
-1.00 -1.00 -1.0000 -1.00 -1.0000
23.2000
 6148.20 1406.82 10.0000 1279.60 10.7517
 6791.95 1527.88 10.5000 1340.91 10.5463
 7465.93 1652.18 11.0000 1400.94 10.3504
 8169.51 1779.51 11.5000 1459.60 10.1630
 8902.00 1909.65 12.0000 1516.80 9.9833
 9662.65 2042.39 12.5000 1572.49 9.8106
 10450.72 2177.52 13.0000 1626.54 9.6442
 11229.47 2308.74 13.5000 1535.37 9.4755
 11966.32 2430.61 14.0000 1454.78 9.2962
 12666.02 2544.02 14.5000 1382.96 9.1065
 13332.52 2649.72 15.0000 1318.53 8.9066
 13969.14 2748.35 15.5000 1260.37 8.6965
 14578.74 2840.45 16.0000 1207.58 8.4763
 15163.76 2926.49 16.5000 1159.43 8.2462
 15726.31 3006.87 17.0000 1115.30 8.0062
 16268.24 3081.94 17.5000 1074.69 7.7564
 16791.16 3152.01 18.0000 1037.17 7.4968
 17296.48 3217.35 18.5000 1002.39 7.2276
 17785.47 3278.20 19.0000 970.04 6.9487
 18259.25 3334.77 19.5000 939.87 6.6603
 18718.83 3387.27 20.0000 911.66 6.3624
 19165.11 3435.85 20.5000 885.23 6.0549
 19598.90 3480.69 21.0000 860.39 5.7381
 20020.95 3521.92 21.5000 837.01 5.4118
 20431.93 3559.67 22.0000 814.95 5.0762
 20832.45 3594.07 22.5000 794.11 4.7312
 21223.07 3625.21 23.0000 774.39 4.3770
 21604.30 3653.20 23.5000 755.68 4.0136
 21976.61 3678.13 24.0000 737.92 3.6409
 22340.45 3700.09 24.5000 721.04 3.2591
-1.00 -1.00 -1.0000 -1.00 -1.0000
23.4000
 6147.74 1421.77 10.0000 1279.90 10.8866
 6791.36 1544.37 10.5000 1341.25 10.6813
 7465.23 1670.29 11.0000 1401.34 10.4855
 8168.72 1799.32 11.5000 1460.07 10.2982
 8901.15 1931.24 12.0000 1517.37 10.1187
 9661.79 2065.83 12.5000 1573.16 9.9461
 10449.90 2202.89 13.0000 1627.34 9.7799
 11228.75 2336.03 13.5000 1536.30 9.6113
 11965.79 2459.73 14.0000 1455.81 9.4322
 12665.75 2574.89 14.5000 1384.09 9.2428
 13332.56 2682.27 15.0000 1319.75 9.0431
 13969.57 2782.52 15.5000 1261.66 8.8333
 14579.59 2876.18 16.0000 1208.94 8.6135
 15165.09 2963.72 16.5000 1160.85 8.3837
 15728.16 3045.56 17.0000 1116.77 8.1441
 16270.64 3122.04 17.5000 1076.20 7.8947
 16794.14 3193.48 18.0000 1038.71 7.6357
 17300.07 3260.14 18.5000 1003.95 7.3670
 17789.69 3322.28 19.0000 971.63 7.0887
 18264.12 3380.12 19.5000 941.49 6.8008
 18724.37 3433.83 20.0000 913.30 6.5035
 19171.34 3483.62 20.5000 886.88 6.1967
 19605.85 3529.62 21.0000 862.06 5.8806
 20028.63 3571.98 21.5000 838.70 5.5550
 20440.36 3610.85 22.0000 816.66 5.2202
 20841.64 3646.32 22.5000 795.83 4.8761
 21233.03 3678.53 23.0000 776.11 4.5228
 21615.05 3707.56 23.5000 757.42 4.1602
 21988.16 3733.51 24.0000 739.67 3.7885
 22352.80 3756.46 24.5000 722.79 3.4077
-1.00 -1.00 -1.0000 -1.00 -1.0000
23.6000
 6147.18 1436.49 10.0000 1280.19 11.0194
 6790.66 1560.61 10.5000 1341.59 10.8143
 7464.42 1688.13 11.0000 1401.73 10.6186
 8167.81 1818.84 11.5000 1460.53 10.4315
 8900.17 1952.51 12.0000 1517.92 10.2521
 9660.79 2088.93 12.5000 1573.82 10.0797
 10448.93 2227.88 13.0000 1628.12 9.9136
 11227.88 2362.91 13.5000 1537.20 9.7452
 11965.10 2488.41 14.0000 1456.82 9.5663
 12665.31 2605.30 14.5000 1385.20 9.3771
 13332.44 2714.34 15.0000 1320.94 9.1777
 13969.81 2816.18 15.5000 1262.93 8.9682
 14580.25 2911.38 16.0000 1210.28 8.7487
 15166.21 3000.42 16.5000 1162.25 8.5193
 15729.78 3083.69 17.0000 1118.22 8.2801
 16272.80 3161.56 17.5000 1077.68 8.0311
 16796.86 3234.35 18.0000 1040.22 7.7725
 17303.39 3302.33 18.5000 1005.50 7.5043
 17793.63 3365.75 19.0000 973.20 7.2265
 18268.70 3424.82 19.5000 943.08 6.9393
 18729.61 3479.75 20.0000 914.92 6.6426
 19177.27 3530.71 20.5000 888.52 6.3365
 19612.47 3577.86 21.0000 863.72 6.0210
 20035.97 3621.35 21.5000 840.37 5.6962
 20448.43 3661.32 22.0000 818.34 5.3622
 20850.46 3697.87 22.5000 797.53 5.0189
 21242.62 3731.12 23.0000 777.82 4.6664
 21625.41 3761.18 23.5000 759.14 4.3047
 21999.31 3788.13 24.0000 741.39 3.9340
 22364.75 3812.07 24.5000 724.52 3.5541
-1.00 -1.00 -1.0000 -1.00 -1.0000
23.8000
 6146.52 1450.98 10.0000 1280.47 11.1503
 6789.87 1576.61 10.5000 1341.91 10.9453
 7463.50 1705.70 11.0000 1402.11 10.7498
 8166.79 1838.06 11.5000 1460.98 10.5628
 8899.08 1973.45 12.0000 1518.46 10.3836
 9659.68 2111.67 12.5000 1574.46 10.2113
 10447.83 2252.50 13.0000 1628.88 10.0454
 11226.88 2389.39 13.5000 1538.09 9.8771
 11964.27 2516.67 14.0000 1457.82 9.6984
 12664.72 2635.26 14.5000 1386.29 9.5095
 13332.15 2745.94 15.0000 1322.12 9.3103
 13969.87 2849.36 15.5000 1264.19 9.1011
 14580.73 2946.07 16.0000 1211.60 8.8819
 15167.14 3036.57 16.5000 1163.62 8.6528
 15731.21 3121.27 17.0000 1119.63 8.4140
 16274.75 3200.52 17.5000 1079.13 8.1655
 16799.36 3274.64 18.0000 1041.71 7.9074
 17306.47 3343.91 18.5000 1007.02 7.6396
 17797.31 3408.59 19.0000 974.75 7.3624
 18273.01 3468.89 19.5000 944.65 7.0757
 18734.58 3525.02 20.0000 916.51 6.7796
 19182.90 3577.14 20.5000 890.13 6.4742
 19618.79 3625.44 21.0000 865.35 6.1594
 20043.00 3670.04 21.5000 842.02 5.8353
 20456.18 3711.09 22.0000 820.00 5.5020
 20858.94 3748.70 22.5000 799.20 5.1595
 21251.85 3782.99 23.0000 779.51 4.8079
 21635.41 3814.07 23.5000 760.83 4.4471
 22010.09 3842.02 24.0000 743.10 4.0773
 22376.32 3866.93 24.5000 726.23 3.6985
-1.00 -1.00 -1.0000 -1.00 -1.0000
24.0000
 6145.78 1465.25 10.0000 1280.74 11.2793
 6788.98 1592.35 10.5000 1342.22 11.0744
 7462.48 1723.00 11.0000 1402.48 10.8790
 8165.67 1856.98 11.5000 1461.42 10.6922
 8897.89 1994.07 12.0000 1518.99 10.5131
 9658.46 2134.06 12.5000 1575.09 10.3409
 10446.62 2276.73 13.0000 1629.63 10.1752
 11225.75 2415.47 13.5000 1538.96 10.0071
 11963.31 2544.50 14.0000 1458.80 9.8286
 12663.99 2664.77 14.5000 1387.37 9.6398
 13331.71 2777.06 15.0000 1323.28 9.4409
 13969.79 2882.03 15.5000 1265.42 9.2319
 14581.04 2980.24 16.0000 1212.90 9.0131
 15167.90 3072.19 16.5000 1164.97 8.7844
 15732.44 3158.28 17.0000 1121.03 8.5460
 16276.49 3238.89 17.5000 1080.56 8.2979
 16801.65 3314.33 18.0000 1043.18 8.0402
 17309.32 3384.89 18.5000 1008.51 7.7729
 17800.75 3450.81 19.0000 976.27 7.4962
 18277.07 3512.32 19.5000 946.20 7.2101
 18739.27 3569.63 20.0000 918.08 6.9146
 19188.25 3622.91 20.5000 891.73 6.6098
 19624.82 3672.32 21.0000 866.96 6.2957
 20049.72 3718.03 21.5000 843.64 5.9723
 20463.61 3760.15 22.0000 821.65 5.6398
 20867.10 3798.81 22.5000 800.86 5.2981
 21260.75 3834.13 23.0000 781.17 4.9473
 21645.06 3866.21 23.5000 762.51 4.5874
 22020.50 3895.15 24.0000 744.79 4.2185
 22387.51 3921.03 24.5000 727.93 3.8406
-1.00 -1.00 -1.0000 -1.00 -1.0000
24.2000
 6144.59 1480.00 10.0000 1281.00 11.4133
 6787.63 1608.63 10.5000 1342.52 11.2086
 7460.98 1740.89 11.0000 1402.84 11.0134
 8164.04 1876.55 11.5000 1461.86 10.8267
 8896.17 2015.41 12.0000 1519.52 10.6477
 9656.69 2157.24 12.5000 1575.72 10.4757
 10444.86 2301.84 13.0000 1630.39 10.3101
 11224.06 2442.48 13.5000 1539.85 10.1422
 11961.77 2573.33 14.0000 1459.80 9.9639
 12662.68 2695.35 14.5000 1388.47 9.7753
 13330.70 2809.32 15.0000 1324.47 9.5767
 13969.13 2915.90 15.5000 1266.69 9.3680
 14580.79 3015.68 16.0000 1214.24 9.1495
 15168.09 3109.13 16.5000 1166.36 8.9212
 15733.12 3196.68 17.0000 1122.46 8.6831
 16277.69 3278.70 17.5000 1082.04 8.4355
 16803.40 3355.51 18.0000 1044.69 8.1782
 17311.65 3427.40 18.5000 1010.06 7.9115
 17803.70 3494.62 19.0000 977.85 7.6354
 18280.65 3557.40 19.5000 947.81 7.3498
 18743.50 3615.94 20.0000 919.71 7.0549
 19193.16 3670.42 20.5000 893.38 6.7508
 19630.43 3721.00 21.0000 868.63 6.4373
 20056.04 3767.85 21.5000 845.33 6.1147
 20470.67 3811.09 22.0000 823.35 5.7830
 20874.91 3850.85 22.5000 802.58 5.4421
 21269.32 3887.25 23.0000 782.91 5.0922
 21654.41 3920.38 23.5000 764.25 4.7332
 22030.65 3950.34 24.0000 746.54 4.3653
 22398.46 3977.23 24.5000 729.69 3.9883
-1.00 -1.00 -1.0000 -1.00 -1.0000
24.4000
 6143.80 1493.96 10.0000 1281.26 11.5394
 6786.69 1624.04 10.5000 1342.83 11.3349
 7459.90 1757.81 11.0000 1403.20 11.1398
 8162.86 1895.07 11.5000 1462.29 10.9532
 8894.91 2035.59 12.0000 1520.04 10.7744
 9655.39 2179.15 12.5000 1576.33 10.6025
 10443.56 2325.55 13.0000 1631.12 10.4370
 11222.83 2467.99 13.5000 1540.70 10.2693
 11960.70 2600.57 14.0000 1460.76 10.0912
 12661.82 2724.23 14.5000 1389.52 9.9028
 13330.12 2839.78 15.0000 1325.60 9.7044
 13968.89 2947.89 15.5000 1267.90 9.4961
 14580.93 3049.13 16.0000 1215.51 9.2778
 15168.66 3144.01 16.5000 1167.68 9.0499
 15734.15 3232.94 17.0000 1123.82 8.8122
 16279.21 3316.29 17.5000 1083.44 8.5649
 16805.45 3394.39 18.0000 1046.12 8.3082
 17314.25 3467.54 18.5000 1011.52 8.0419
 17806.87 3535.98 19.0000 979.34 7.7663
 18284.42 3599.95 19.5000 949.33 7.4813
 18747.89 3659.65 20.0000 921.26 7.1870
 19198.19 3715.27 20.5000 894.94 6.8834
 19636.12 3766.96 21.0000 870.21 6.5707
 20062.41 3814.89 21.5000 846.93 6.2488
 20477.73 3859.19 22.0000 824.97 5.9178
 20882.68 3899.99 22.5000 804.21 5.5777
 21277.81 3937.40 23.0000 784.55 5.2286
 21663.64 3971.52 23.5000 765.91 4.8705
 22040.63 4002.45 24.0000 748.20 4.5034
 22409.21 4030.29 24.5000 731.36 4.1274
-1.00 -1.00 -1.0000 -1.00 -1.0000
24.6000
 6142.92 1507.67 10.0000 1281.52 11.6633
 6785.66 1639.16 10.5000 1343.12 11.4589
 7458.75 1774.43 11.0000 1403.55 11.2639
 8161.59 1913.24 11.5000 1462.71 11.0775
 8893.56 2055.40 12.0000 1520.54 10.8988
 9653.99 2200.67 12.5000 1576.93 10.7271
 10442.16 2348.84 13.0000 1631.83 10.5617
 11221.50 2493.05 13.5000 1541.54 10.3942
 11959.51 2627.32 14.0000 1461.70 10.2162
 12660.84 2752.60 14.5000 1390.55 10.0281
 13329.41 2869.70 15.0000 1326.72 9.8299
 13968.50 2979.31 15.5000 1269.08 9.6218
 14580.92 3082.00 16.0000 1216.75 9.4039
 15169.06 3178.27 16.5000 1168.97 9.1763
 15735.00 3268.55 17.0000 1125.16 8.9390
 16280.55 3353.22 17.5000 1084.81 8.6922
 16807.29 3432.60 18.0000 1047.53 8.4358
 17316.62 3506.98 18.5000 1012.96 8.1700
 17809.81 3576.63 19.0000 980.81 7.8949
 18287.94 3641.78 19.5000 950.82 7.6104
 18752.03 3702.62 20.0000 922.77 7.3167
 19202.95 3759.35 20.5000 896.48 7.0138
 19641.53 3812.14 21.0000 871.77 6.7017
 20068.48 3861.14 21.5000 848.51 6.3805
 20484.48 3906.48 22.0000 826.56 6.0502
 20890.13 3948.30 22.5000 805.81 5.7109
 21285.98 3986.70 23.0000 786.17 5.3626
 21672.53 4021.81 23.5000 767.54 5.0053
 22050.26 4053.70 24.0000 749.84 4.6391
 22419.58 4082.48 24.5000 733.00 4.2641
-1.00 -1.00 -1.0000 -1.00 -1.0000
24.8000
 6141.98 1521.11 10.0000 1281.77 11.7849
 6784.57 1654.00 10.5000 1343.41 11.5806
 7457.52 1790.73 11.0000 1403.89 11.3858
 8160.24 1931.07 11.5000 1463.12 11.1995
 8892.13 2074.83 12.0000 1521.03 11.0209
 9652.50 2221.77 12.5000 1577.52 10.8494
 10440.67 2371.69 13.0000 1632.53 10.6842
 11220.07 2517.64 13.5000 1542.35 10.5167
 11958.21 2653.56 14.0000 1462.62 10.3390
 12659.75 2780.43 14.5000 1391.57 10.1511
 13328.58 2899.06 15.0000 1327.81 9.9531
 13967.99 3010.14 15.5000 1270.25 9.7453
 14580.77 3114.26 16.0000 1217.97 9.5277
 15169.31 3211.90 16.5000 1170.24 9.3004
 15735.69 3303.51 17.0000 1126.46 9.0635
 16281.70 3389.47 17.5000 1086.16 8.8170
 16808.93 3470.10 18.0000 1048.91 8.5611
 17318.80 3545.71 18.5000 1014.38 8.2958
 17812.53 3616.54 19.0000 982.25 8.0211
 18291.24 3682.84 19.5000 952.29 7.7372
 18755.91 3744.81 20.0000 924.27 7.4441
 19207.46 3802.65 20.5000 897.99 7.1417
 19646.67 3856.51 21.0000 873.31 6.8303
 20074.27 3906.56 21.5000 850.06 6.5097
 20490.94 3952.93 22.0000 828.13 6.1802
 20897.27 3995.75 22.5000 807.40 5.8416
 21293.82 4035.14 23.0000 787.76 5.4941
 21681.08 4071.21 23.5000 769.14 5.1376
 22059.52 4104.05 24.0000 751.44 4.7723
 22429.57 4133.75 24.5000 734.61 4.3982
-1.00 -1.00 -1.0000 -1.00 -1.0000
25.0000
 6140.98 1534.28 10.0000 1282.00 11.9042
 6783.42 1668.53 10.5000 1343.69 11.7000
 7456.22 1806.69 11.0000 1404.22 11.5053
 8158.83 1948.55 11.5000 1463.52 11.3191
 8890.63 2093.87 12.0000 1521.51 11.1407
 9650.95 2242.46 12.5000 1578.09 10.9692
 10439.10 2394.08 13.0000 1633.22 10.8042
 11218.55 2541.73 13.5000 1543.15 10.6369
 11956.82 2679.28 14.0000 1463.52 10.4593
 12658.56 2807.71 14.5000 1392.56 10.2716
 13327.64 2927.84 15.0000 1328.88 10.0739
 13967.36 3040.37 15.5000 1271.39 9.8664
 14580.49 3145.88 16.0000 1219.16 9.6490
 15169.42 3244.87 16.5000 1171.48 9.4221
 15736.21 3337.79 17.0000 1127.75 9.1855
 16282.68 3425.02 17.5000 1087.48 8.9394
 16810.40 3506.88 18.0000 1050.27 8.6839
 17320.77 3583.68 18.5000 1015.76 8.4191
 17815.04 3655.68 19.0000 983.67 8.1449
 18294.31 3723.12 19.5000 953.73 7.8615
 18759.57 3786.20 20.0000 925.73 7.5689
 19211.71 3845.11 20.5000 899.48 7.2672
 19651.54 3900.03 21.0000 874.82 6.9563
 20079.78 3951.11 21.5000 851.59 6.6365
 20497.11 3998.50 22.0000 829.67 6.3076
 20904.11 4042.31 22.5000 808.95 5.9698
 21301.33 4082.67 23.0000 789.32 5.6230
 21689.29 4119.68 23.5000 770.70 5.2674
 22068.43 4153.45 24.0000 753.01 4.9029
 22439.19 4184.07 24.5000 736.18 4.5296
-1.00 -1.00 -1.0000 -1.00 -1.0000
25.2000
 6139.93 1547.17 10.0000 1282.23 12.0209
 6782.20 1682.75 10.5000 1343.96 11.8168
 7454.87 1822.32 11.0000 1404.54 11.6222
 8157.36 1965.64 11.5000 1463.90 11.4362
 8889.06 2112.50 12.0000 1521.97 11.2579
 9649.32 2262.69 12.5000 1578.64 11.0866
 10437.45 2415.99 13.0000 1633.88 10.9217
 11216.96 2565.31 13.5000 1543.93 10.7545
 11955.35 2704.45 14.0000 1464.40 10.5771
 12657.27 2834.41 14.5000 1393.52 10.3896
 13326.60 2956.01 15.0000 1329.93 10.1922
 13966.61 3069.96 15.5000 1272.50 9.9849
 14580.08 3176.83 16.0000 1220.33 9.7678
 15169.38 3277.15 16.5000 1172.69 9.5412
 15736.59 3371.35 17.0000 1129.00 9.3049
 16283.49 3459.82 17.5000 1088.77 9.0593
 16811.69 3542.89 18.0000 1051.59 8.8042
 17322.56 3620.86 18.5000 1017.12 8.5398
 17817.35 3694.01 19.0000 985.05 8.2661
 18297.16 3762.56 19.5000 955.14 7.9832
 18762.99 3826.73 20.0000 927.17 7.6911
 19215.72 3886.71 20.5000 900.94 7.3900
 19656.15 3942.66 21.0000 876.29 7.0798
 20085.02 3994.76 21.5000 853.08 6.7605
 20502.98 4043.13 22.0000 831.18 6.4324
 20910.63 4087.92 22.5000 810.47 6.0952
 21308.53 4129.23 23.0000 790.85 5.7493
 21697.15 4167.18 23.5000 772.23 5.3944
 22076.98 4201.86 24.0000 754.55 5.0308
 22448.43 4233.37 24.5000 737.72 4.6583
-1.00 -1.00 -1.0000 -1.00 -1.0000
25.4000
 6138.81 1559.75 10.0000 1282.45 12.1349
 6780.94 1696.64 10.5000 1344.22 11.9310
 7453.46 1837.57 11.0000 1404.85 11.7365
 8155.82 1982.33 11.5000 1464.28 11.5506
 8887.43 2130.69 12.0000 1522.42 11.3724
 9647.63 2282.45 12.5000 1579.18 11.2013
 10435.74 2437.39 13.0000 1634.53 11.0364
 11215.29 2588.33 13.5000 1544.69 10.8695
 11953.79 2729.04 14.0000 1465.26 10.6922
 12655.89 2860.49 14.5000 1394.47 10.5049
 13325.46 2983.53 15.0000 1330.95 10.3077
 13965.75 3098.86 15.5000 1273.59 10.1007
 14579.54 3207.07 16.0000 1221.46 9.8839
 15169.21 3308.68 16.5000 1173.87 9.6575
 15736.81 3404.14 17.0000 1130.22 9.4217
 16284.15 3493.82 17.5000 1090.03 9.1764
 16812.80 3578.08 18.0000 1052.89 8.9217
 17324.15 3657.20 18.5000 1018.45 8.6577
 17819.45 3731.47 19.0000 986.41 8.3845
 18299.79 3801.11 19.5000 956.52 8.1021
 18766.17 3866.34 20.0000 928.57 7.8105
 19219.48 3927.36 20.5000 902.37 7.5100
 19660.50 3984.34 21.0000 877.74 7.2003
 20089.98 4037.43 21.5000 854.55 6.8818
 20508.56 4086.78 22.0000 832.65 6.5543
 20916.85 4132.51 22.5000 811.95 6.2178
 21315.39 4174.75 23.0000 792.33 5.8726
 21704.67 4213.62 23.5000 773.73 5.5185
 22085.16 4249.19 24.0000 756.04 5.1557
 22457.29 4281.59 24.5000 739.22 4.7841
-1.00 -1.00 -1.0000 -1.00 -1.0000
25.6000
 6137.65 1571.99 10.0000 1282.66 12.2460
 6779.61 1710.15 10.5000 1344.46 12.0422
 7451.99 1852.42 11.0000 1405.15 11.8479
 8154.23 1998.58 11.5000 1464.64 11.6621
 8885.74 2148.41 12.0000 1522.85 11.4840
 9645.87 2301.70 12.5000 1579.70 11.3130
 10433.96 2458.22 13.0000 1635.16 11.1483
 11213.54 2610.76 13.5000 1545.43 10.9815
 11952.16 2752.98 14.0000 1466.09 10.8044
 12654.42 2885.89 14.5000 1395.39 10.6173
 13324.21 3010.33 15.0000 1331.95 10.4203
 13964.78 3127.01 15.5000 1274.64 10.2135
 14578.89 3236.53 16.0000 1222.56 9.9970
 15168.91 3339.41 16.5000 1175.02 9.7710
 15736.89 3436.08 17.0000 1131.41 9.5354
 16284.64 3526.96 17.5000 1091.26 9.2904
 16813.73 3612.36 18.0000 1054.15 9.0362
 17325.55 3692.61 18.5000 1019.74 8.7726
 17821.34 3767.97 19.0000 987.73 8.4998
 18302.20 3838.68 19.5000 957.87 8.2179
 18769.12 3904.96 20.0000 929.95 7.9269
 19222.98 3966.99 20.5000 903.76 7.6269
 19664.58 4024.96 21.0000 879.15 7.3179
 20094.65 4079.02 21.5000 855.97 6.9999
 20513.84 4129.32 22.0000 834.08 6.6730
 20922.74 4175.99 22.5000 813.39 6.3373
 21321.90 4219.14 23.0000 793.78 5.9928
 21711.82 4258.90 23.5000 775.18 5.6394
 22092.96 4295.35 24.0000 757.51 5.2774
 22465.74 4328.60 24.5000 740.69 4.9066
-1.00 -1.00 -1.0000 -1.00 -1.0000
25.8000
 6136.42 1583.86 10.0000 1282.86 12.3539
 6778.23 1723.25 10.5000 1344.70 12.1502
 7450.47 1866.82 11.0000 1405.43 11.9560
 8152.58 2014.33 11.5000 1464.98 11.7703
 8883.99 2165.58 12.0000 1523.27 11.5924
 9644.05 2320.35 12.5000 1580.20 11.4214
 10432.11 2478.43 13.0000 1635.76 11.2569
 11211.72 2632.51 13.5000 1546.14 11.0902
 11950.43 2776.20 14.0000 1466.90 10.9133
 12652.86 2910.53 14.5000 1396.28 10.7264
 13322.87 3036.34 15.0000 1332.91 10.5296
 13963.69 3154.33 15.5000 1275.66 10.3230
 14578.10 3265.12 16.0000 1223.63 10.1068
 15168.45 3369.22 16.5000 1176.13 9.8810
 15736.81 3467.08 17.0000 1132.56 9.6458
 16284.96 3559.11 17.5000 1092.45 9.4012
 16814.47 3645.64 18.0000 1055.37 9.1473
 17326.75 3726.98 18.5000 1020.99 8.8841
 17823.01 3803.40 19.0000 989.01 8.6118
 18304.37 3875.15 19.5000 959.18 8.3304
 18771.81 3942.44 20.0000 931.28 8.0399
 19226.21 4005.46 20.5000 905.11 7.7404
 19668.36 4064.40 21.0000 880.52 7.4319
 20099.00 4119.41 21.5000 857.35 7.1145
 20518.77 4170.63 22.0000 835.47 6.7883
 20928.26 4218.20 22.5000 814.79 6.4533
 21328.03 4262.25 23.0000 795.19 6.1094
 21718.56 4302.87 23.5000 776.59 5.7568
 22100.33 4340.18 24.0000 758.92 5.3955
 22473.75 4374.26 24.5000 742.11 5.0255
-1.00 -1.00 -1.0000 -1.00 -1.0000
26.0000
 6134.81 1595.94 10.0000 1283.04 12.4644
 6776.44 1736.59 10.5000 1344.92 12.2608
 7448.52 1881.47 11.0000 1405.70 12.0667
 8150.49 2030.38 11.5000 1465.32 11.8812
 8881.78 2183.08 12.0000 1523.67 11.7033
 9641.76 2339.37 12.5000 1580.69 11.5325
 10429.78 2499.03 13.0000 1636.36 11.3681
 11209.41 2654.69 13.5000 1546.85 11.2015
 11948.21 2799.90 14.0000 1467.71 11.0248
 12650.80 2935.67 14.5000 1397.18 10.8381
 13321.01 3062.87 15.0000 1333.88 10.6415
 13962.09 3182.21 15.5000 1276.68 10.4352
 14576.80 3294.30 16.0000 1224.71 10.2192
 15167.49 3399.66 16.5000 1177.26 9.9938
 15736.21 3498.74 17.0000 1133.73 9.7589
 16284.76 3591.95 17.5000 1093.66 9.5146
 16814.70 3679.63 18.0000 1056.62 9.2611
 17327.43 3762.09 18.5000 1022.27 8.9984
 17824.18 3839.61 19.0000 990.32 8.7265
 18306.05 3912.42 19.5000 960.51 8.4455
 18774.01 3980.75 20.0000 932.64 8.1555
 19228.95 4044.79 20.5000 906.49 7.8566
 19671.67 4104.71 21.0000 881.91 7.5487
 20102.88 4160.69 21.5000 858.75 7.2320
 20523.24 4212.87 22.0000 836.89 6.9064
 20933.34 4261.37 22.5000 816.21 6.5720
 21333.72 4306.32 23.0000 796.62 6.2288
 21724.88 4347.84 23.5000 778.03 5.8770
 22107.28 4386.02 24.0000 760.37 5.5164
 22481.34 4420.96 24.5000 743.56 5.1473
-1.00 -1.00 -1.0000 -1.00 -1.0000
26.2000
 6133.53 1607.56 10.0000 1283.23 12.5700
 6775.01 1749.42 10.5000 1345.15 12.3666
 7446.94 1895.57 11.0000 1405.98 12.1726
 8148.78 2045.80 11.5000 1465.65 11.9872
 8879.97 2199.90 12.0000 1524.08 11.8095
 9639.87 2357.65 12.5000 1581.18 11.6388
 10427.85 2518.82 13.0000 1636.95 11.4745
 11207.51 2675.99 13.5000 1547.55 11.3080
 11946.40 2822.65 14.0000 1468.50 11.1315
 12649.14 2959.81 14.5000 1398.05 10.9449
 13319.56 3088.35 15.0000 1334.82 10.7486
 13960.89 3208.98 15.5000 1277.68 10.5425
 14575.88 3322.31 16.0000 1225.76 10.3268
 15166.89 3428.87 16.5000 1178.34 10.1016
 15735.97 3529.12 17.0000 1134.86 9.8670
 16284.90 3623.47 17.5000 1094.82 9.6231
 16815.26 3712.25 18.0000 1057.82 9.3700
 17328.43 3795.79 18.5000 1023.50 9.1076
 17825.65 3874.35 19.0000 991.58 8.8362
 18307.99 3948.18 19.5000 961.80 8.5557
 18776.46 4017.50 20.0000 933.95 8.2662
 19231.93 4082.52 20.5000 907.82 7.9678
 19675.19 4143.40 21.0000 883.25 7.6604
 20106.95 4200.31 21.5000 860.10 7.3443
 20527.88 4253.39 22.0000 838.25 7.0193
 20938.55 4302.79 22.5000 817.58 6.6856
 21339.52 4348.62 23.0000 798.00 6.3431
 21731.28 4390.99 23.5000 779.42 5.9919
 22114.29 4430.01 24.0000 761.76 5.6322
 22488.98 4465.78 24.5000 744.96 5.2637
-1.00 -1.00 -1.0000 -1.00 -1.0000
26.4000
 6132.36 1618.62 10.0000 1283.42 12.6704
 6773.69 1761.62 10.5000 1345.37 12.4671
 7445.48 1908.98 11.0000 1406.24 12.2732
 8147.20 2060.48 11.5000 1465.98 12.0879
 8878.28 2215.90 12.0000 1524.46 11.9103
 9638.11 2375.02 12.5000 1581.65 11.7397
 10426.06 2537.64 13.0000 1637.52 11.5755
 11205.73 2696.25 13.5000 1548.22 11.4092
 11944.71 2844.28 14.0000 1469.25 11.2328
 12647.59 2982.77 14.5000 1398.88 11.0464
 13318.20 3112.57 15.0000 1335.71 10.8503
 13959.77 3234.43 15.5000 1278.62 10.6444
 14575.03 3348.94 16.0000 1226.75 10.4290
 15166.35 3456.65 16.5000 1179.38 10.2041
 15735.77 3558.02 17.0000 1135.94 9.9698
 16285.07 3653.44 17.5000 1095.94 9.7262
 16815.82 3743.28 18.0000 1058.96 9.4734
 17329.41 3827.83 18.5000 1024.68 9.2114
 17827.06 3907.39 19.0000 992.78 8.9404
 18309.87 3982.20 19.5000 963.03 8.6604
 18778.82 4052.47 20.0000 935.19 8.3713
 19234.79 4118.41 20.5000 909.08 8.0734
 19678.56 4180.20 21.0000 884.52 7.7666
 20110.84 4238.00 21.5000 861.38 7.4510
 20532.30 4291.95 22.0000 839.54 7.1266
 20943.53 4342.19 22.5000 818.88 6.7935
 21345.06 4388.86 23.0000 799.31 6.4517
 21737.39 4432.05 23.5000 780.74 6.1012
 22120.98 4471.87 24.0000 763.09 5.7421
 22496.25 4508.42 24.5000 746.30 5.3744
-1.00 -1.00 -1.0000 -1.00 -1.0000
26.6000
 6131.07 1629.04 10.0000 1283.58 12.7654
 6772.25 1773.12 10.5000 1345.57 12.5621
